student_id,SAT,GPA,city,state,major,college_name,importance_close_to_home,importance_school_reputation,importance_school_cost
20725,1080,3.22,Leeside,OK,Biology,Augustana University,5,4,4
20726,1430,3.95,Meganfurt,DE,Business,Carleton College,2,2,4
20727,1180,4.0,South Ninaville,FM,Biology,Seattle University,3,3,5
20728,1490,3.93,Kimberlyshire,AK,Psychology,Rice University,3,5,4
20729,1370,3.89,East Ronaldfort,GA,Biology,Barnard College,5,1,5
20730,1125,3.69,Lake Rachel,WI,Biology,James Madison University,2,2,3
20731,1230,3.52,Lake Christineborough,UT,Economics,University of Connecticut,1,1,4
20732,1100,3.54,Hayston,PW,Economics,University of Oregon,5,2,3
20733,1150,3.42,Millerport,VI,Computer Science,Arizona State University Campus Immersion,5,5,4
20734,1160,2.61,East Jennifermouth,DC,Psychology,University of Cincinnati-Main Campus,2,2,1
20735,1345,3.69,Port Katrina,AZ,Psychology,Davidson College,5,5,3
20736,1218,3.8,Port Edwardton,WA,Business,Beloit College,5,2,5
20737,1175,3.08,North Scott,NM,Art,Covenant College,5,3,4
20738,1210,2.98,Danielfurt,LA,Art,University of Denver,1,1,2
20739,1230,3.81,West Lorishire,MP,Biology,Kettering University,4,5,4
20740,1175,3.06,Sarastad,AZ,Engineering,Covenant College,4,4,1
20741,1120,3.72,Charlesshire,RI,Business,Asbury University,3,1,4
20742,1155,2.85,North Staceyfort,OK,Economics,Christopher Newport University,3,3,5
20743,1335,3.43,North Lori,IN,Engineering,Bryn Mawr College,3,1,1
20744,1097,4.0,Edwardville,LA,Computer Science,California Lutheran University,5,4,1
20745,1375,3.12,Angelaton,NC,Art,Colgate University,5,3,3
20746,1555,2.58,Sandratown,CO,Computer Science,California Institute of Technology,1,5,5
20747,1095,2.99,Amyfort,CO,Biology,University of New Hampshire-Main Campus,3,5,3
20748,1145,3.44,Clarkville,AS,Art,Coe College,1,4,4
20749,1180,3.27,Bishopburgh,OH,Art,Seattle University,1,5,3
20750,1230,3.13,Frankland,MN,Art,Hendrix College,1,5,1
20751,1380,3.99,New Aliciaside,NH,Biology,Reed College,1,5,5
20752,1430,3.06,Lake Jason,OR,Engineering,Carleton College,2,2,5
20753,1270,3.8,Robertmouth,VA,Business,Lawrence University,3,1,3
20754,1250,2.78,New Kevin,SC,Psychology,Milwaukee School of Engineering,1,1,3
20755,1135,3.37,Jessicahaven,GU,Biology,Hope College,3,3,4
20756,1130,2.87,North Elizabeth,MN,Computer Science,John Brown University,5,3,2
20757,1485,3.42,North Frank,SC,Business,Johns Hopkins University,3,1,4
20758,1430,3.66,Perkinsborough,MS,Biology,Carleton College,1,1,4
20759,1135,3.52,Farmerville,OH,Biology,Florida Southern College,1,5,4
20760,1255,4.0,Ramirezville,NM,Engineering,United States Coast Guard Academy,2,2,2
20761,1371,3.59,Wellsmouth,PR,Engineering,Colby College,3,3,4
20762,1100,3.78,Danielleshire,WA,Biology,Bradley University,5,2,2
20763,1205,2.53,New Kristy,AS,Nursing,Gonzaga University,3,3,2
20764,1115,3.74,West Fernando,MD,Psychology,University of Arkansas,1,2,3
20765,1205,3.34,Loriville,MN,Engineering,Gonzaga University,4,5,4
20766,1455,3.3,Coleton,GA,Computer Science,Dartmouth College,2,3,1
20767,1205,3.09,Melendezberg,LA,Biology,Gonzaga University,5,5,3
20768,1380,2.6,New Joshuafurt,VT,Business,Reed College,4,1,3
20769,1113,3.82,Smallton,NE,Psychology,University of Illinois Chicago,2,2,5
20770,1470,4.0,Lake Anthony,MT,Business,Brown University,4,2,2
20771,1270,3.58,Cruzfort,AL,Biology,Brigham Young University,2,5,4
20772,1105,3.6,Codyland,CO,Biology,Eckerd College,2,3,1
20773,1420,3.55,Riveraview,SC,Biology,Georgetown University,4,4,4
20774,1375,3.01,Steventown,AK,Economics,Macalester College,3,5,4
20775,1160,2.47,Hernandezmouth,DC,Economics,Wofford College,5,1,3
20776,1282,3.73,Andersonmouth,OR,Nursing,Missouri University of Science and Technology,1,1,3
20777,1110,3.38,Lake Selena,NC,Biology,Berea College,2,5,4
20778,1230,3.7,West Kimberly,MS,Economics,Martin Luther College,5,5,1
20779,1285,3.82,Jacksonbury,PA,Business,George Washington University,1,3,3
20780,1270,3.1,Hardinfurt,KS,Art,Brigham Young University,5,4,5
20781,1050,2.92,South Antonio,KY,Psychology,Grace College and Theological Seminary,3,5,5
20782,1210,3.59,New Michaelhaven,MH,Biology,Rhode Island School of Design,3,3,5
20783,1125,3.49,Michaelview,GA,Business,Georgia College & State University,3,5,4
20784,1105,3.19,Richardsonview,NC,Biology,Carroll College,5,2,5
20785,1275,3.45,Philipton,OR,Nursing,University of Florida,4,5,5
20786,1315,3.46,Monicabury,FL,Biology,University of Maryland-College Park,3,1,1
20787,1160,3.59,Hudsonside,UT,Business,Seton Hall University,5,1,3
20788,1420,3.02,Port Lisaton,VA,Psychology,Georgetown University,1,1,2
20789,1395,2.97,Lake Jackfort,MI,Business,Emory University,4,3,2
20790,1115,4.0,Sharonland,PR,Psychology,University of Arkansas,2,5,5
20791,1395,3.43,Lake Joshuamouth,CT,Business,Emory University,4,4,1
20792,1230,3.18,Port Curtismouth,IL,Art,Kettering University,1,3,5
20793,1270,3.84,Steelechester,AL,Nursing,Brigham Young University,5,5,3
20794,1175,3.38,Melaniehaven,MT,Art,Covenant College,4,3,3
20795,1383,3.63,Ericafurt,PW,Psychology,University of Illinois Urbana-Champaign,4,3,2
20796,1165,3.44,Ricardohaven,TN,Engineering,South Dakota School of Mines and Technology,4,5,4
20797,1097,2.77,New Maryside,MS,Psychology,California Lutheran University,3,1,5
20798,1290,3.04,Lake Robert,MP,Economics,Bucknell University,4,4,4
20799,1100,3.29,Michaelshire,PA,Economics,Bradley University,2,2,1
20800,1245,3.28,Rodriguezchester,GA,Engineering,University of Washington-Seattle Campus,4,4,2
20801,1100,3.17,South Michaeltown,IL,Economics,University of Oregon,1,4,2
20802,1140,3.07,East Julie,NH,Psychology,University of Missouri-Kansas City,4,3,1
20803,1458,4.0,Robinsonstad,TN,Computer Science,Amherst College,2,4,3
20804,1285,3.47,North John,IN,Biology,George Washington University,4,3,1
20805,1129,2.49,Moralesville,GU,Biology,Samford University,4,3,3
20806,1170,2.95,South Laurastad,RI,Biology,University of Iowa,5,3,4
20807,1175,2.95,Shannonstad,RI,Biology,Bentley University,1,5,1
20808,1080,3.21,Cynthiabury,MA,Engineering,Oklahoma Christian University,3,1,2
20809,1105,3.82,Jacksonfort,MS,Art,Westminster University,5,5,2
20810,1080,3.85,West Jodi,SD,Business,Augustana University,1,3,3
20811,1085,3.98,New Danielfort,VT,Art,Birmingham-Southern College,1,1,3
20812,1160,4.0,East Joycemouth,OH,Art,Florida Institute of Technology,2,3,2
20813,1210,3.29,Brownview,CA,Computer Science,New Jersey Institute of Technology,5,4,2
20814,1285,3.46,Port Emilyfort,AR,Nursing,Denison University,2,2,2
20815,1130,3.58,South Billy,NJ,Economics,John Brown University,2,4,3
20816,1063,3.44,West Dylanton,MO,Art,Benedictine College,2,2,5
20817,1160,2.91,Suzanneshire,NY,Business,Seton Hall University,5,5,3
20818,1105,3.54,East Amyport,OR,Biology,Arcadia University,4,4,3
20819,1160,3.12,Hensleyburgh,SC,Computer Science,University of Cincinnati-Main Campus,5,5,5
20820,1160,3.38,Morristown,AK,Art,Auburn University,3,5,3
20821,1120,4.0,North Molly,PA,Economics,Asbury University,1,5,3
20822,1270,3.39,Heatherborough,WY,Business,Lawrence University,2,3,1
20823,1370,4.0,East Kyleside,GU,Psychology,Barnard College,5,1,1
20824,1130,3.24,Melissahaven,OR,Economics,Louisiana State University and Agricultural & Mechanical College,5,3,5
20825,1190,2.8,Nicholsport,MP,Nursing,University of Portland,5,1,2
20826,1130,3.53,Margaretville,MN,Art,Louisiana State University and Agricultural & Mechanical College,1,2,3
20827,1105,3.62,Lake Stephanieshire,NY,Psychology,Montana Technological University,5,4,4
20828,1115,3.05,Farmerfurt,OK,Psychology,University of Arkansas,1,2,3
20829,1165,3.97,New Rickberg,KY,Economics,University of Dallas,2,1,2
20830,1135,3.44,Grayview,KS,Economics,Hope College,2,4,5
20831,1045,3.46,East Katherineland,IL,Nursing,Albion College,3,2,2
20832,1150,3.59,Michaelchester,AS,Engineering,Berry College,5,4,3
20833,1105,3.46,South Tanya,RI,Psychology,Westminster University,4,1,3
20834,1320,3.3,Kyleberg,OR,Business,Boston University,3,1,5
20835,1203,3.53,Brianport,ME,Biology,University of Oklahoma-Norman Campus,5,4,1
20836,1135,2.64,Ortiztown,CT,Biology,Hope College,3,1,1
20837,1270,3.28,New Mikeview,WI,Psychology,Lawrence University,5,2,4
20838,1190,3.37,Ortizbury,NH,Biology,University of California-Davis,5,5,5
20839,1066,3.39,Wendyhaven,UT,Business,Brigham Young University-Hawaii,3,2,1
20840,1120,3.2,Millstown,IA,Computer Science,Asbury University,4,4,2
20841,1155,2.94,South Robertchester,NJ,Engineering,University of Missouri-Columbia,1,1,4
20842,1360,3.39,North Johnny,MO,Engineering,Boston College,3,5,4
20843,1045,3.9,Anthonyburgh,SD,Economics,Albion College,2,1,2
20844,1405,2.88,Port Amberhaven,WA,Biology,University of California-Berkeley,4,1,3
20845,1127,3.84,South Michael,DC,Psychology,Bethel University,4,1,1
20846,1203,3.83,Port Nicole,VT,Computer Science,University of Oklahoma-Norman Campus,5,3,4
20847,1190,3.28,West Nicoleside,WI,Art,University of Portland,4,5,4
20848,1095,3.3,North Samantha,WI,Computer Science,University of New Hampshire-Main Campus,5,1,5
20849,1335,3.02,Ericfurt,MH,Computer Science,Colorado School of Mines,1,4,3
20850,1130,3.57,Stephanieport,OH,Computer Science,Loyola University New Orleans,2,5,1
20851,1285,3.73,Whiteberg,OR,Psychology,Denison University,3,3,3
20852,1135,3.62,West Brittany,MI,Engineering,Appalachian State University,1,4,4
20853,1115,3.42,Emilyland,LA,Biology,University of Arkansas,1,4,5
20854,1245,3.54,Nicoletown,GA,Art,American University,5,4,3
20855,1093,3.02,Murphymouth,DC,Art,College of the Ozarks,3,4,5
20856,1360,3.0,Sandraview,IL,Economics,William & Mary,3,3,1
20857,1105,3.66,Lake Jasonton,NE,Computer Science,The University of Alabama,4,4,5
20858,1395,2.95,Sarahton,PW,Art,Emory University,3,3,5
20859,1525,3.84,Lake Johnny,GA,Business,University of Chicago,3,1,3
20860,1110,3.41,Cookburgh,SC,Engineering,University of Mary Washington,3,2,2
20861,1095,3.21,Davidton,MO,Art,University of New Hampshire-Main Campus,2,1,5
20862,1135,3.5,Katherinehaven,MT,Economics,University of Nebraska-Lincoln,4,2,4
20863,1470,3.83,Terrencemouth,ID,Psychology,Brown University,4,4,3
20864,1085,2.95,North Travischester,NY,Engineering,Birmingham-Southern College,3,3,4
20865,1095,3.45,Mccoyberg,MH,Engineering,Saint Norbert College,1,3,4
20866,1380,3.48,Lake Jacquelineborough,FM,Engineering,Reed College,4,4,4
20867,1190,2.88,East Glendafurt,MD,Biology,Elon University,4,1,3
20868,1375,3.3,Burchburgh,MH,Psychology,Colgate University,3,1,4
20869,1100,3.09,Lynchstad,WA,Engineering,University of Oregon,1,5,4
20870,996,3.23,Stevenland,AZ,Art,Freed-Hardeman University,4,4,5
20871,1455,3.96,Leton,WV,Engineering,Dartmouth College,4,3,4
20872,1510,3.38,West Jamieborough,OR,Biology,Yale University,1,4,5
20873,1145,3.65,South Heatherbury,IL,Nursing,University of North Carolina Asheville,4,3,4
20874,1130,3.67,New Darlene,SD,Nursing,University of Dayton,2,2,5
20875,1280,3.29,Coleside,FL,Nursing,Lewis & Clark College,1,2,4
20876,1245,3.26,Davidfurt,PW,Art,Clemson University,3,3,4
20877,1405,3.48,Port Carmen,KS,Engineering,University of California-Berkeley,5,3,3
20878,1230,3.08,East Sarah,MI,Engineering,New Mexico Institute of Mining and Technology,5,4,3
20879,1050,2.72,North Shelly,IL,Business,Grace College and Theological Seminary,4,2,4
20880,1100,3.5,South Lucastown,CA,Biology,Harding University,5,1,5
20881,1190,4.0,Port Leslieland,ID,Business,Elon University,1,1,5
20882,1145,2.91,Kathyville,MH,Nursing,The University of Tennessee-Knoxville,4,4,5
20883,1085,2.89,Halltown,MS,Art,University of Wyoming,2,5,1
20884,1335,3.43,East Alexburgh,CO,Economics,Colorado School of Mines,2,4,5
20885,1105,3.4,North Jaime,WA,Psychology,Saint Edward's University,1,2,3
20886,1109,3.83,Camposshire,PA,Business,Oklahoma City University,5,4,4
20887,1218,4.0,Port Jamieborough,ID,Nursing,Beloit College,5,5,3
20888,1140,3.81,Lake Richard,MA,Economics,Albany College of Pharmacy and Health Sciences,1,5,5
20889,1205,3.45,West Jeffrey,GA,Biology,Gonzaga University,4,4,3
20890,1210,3.42,South Christine,AK,Computer Science,Centre College,1,5,1
20891,1165,3.38,East Kyle,MO,Business,South Dakota School of Mines and Technology,2,4,3
20892,1510,3.91,Jonesview,KY,Engineering,Yale University,1,4,1
20893,1320,3.08,New Douglas,IA,Economics,Boston University,3,1,3
20894,1095,2.99,Eugeneport,TN,Biology,Saint Norbert College,1,5,4
20895,1130,3.27,Port Tiffany,NE,Engineering,Louisiana State University and Agricultural & Mechanical College,2,2,2
20896,1190,3.55,West Williamfort,DE,Psychology,University of California-Davis,5,1,2
20897,1125,2.98,Christophershire,FL,Computer Science,Georgia College & State University,3,1,4
20898,1190,3.02,East James,PR,Engineering,Drexel University,1,5,1
20899,1230,3.49,Brandiview,KS,Economics,University of Connecticut,1,3,1
20900,1105,2.96,Powellshire,OR,Nursing,Arcadia University,1,3,5
20901,1360,3.23,East Allisonchester,NM,Business,Boston College,3,5,2
20902,1370,2.88,South Thomastown,MN,Biology,Barnard College,2,1,5
20903,1093,3.79,Jamesville,MA,Biology,College of the Ozarks,3,5,2
20904,1371,3.13,Jerrybury,VA,Engineering,Colby College,4,4,5
20905,1130,3.75,Port Thomasside,GU,Art,Montana State University,1,3,5
20906,1113,3.02,Tanyahaven,FL,Biology,University of Illinois Chicago,2,3,3
20907,1210,3.08,Julieview,RI,Biology,New Jersey Institute of Technology,5,2,3
20908,1315,3.55,East Laurastad,DC,Art,University of Maryland-College Park,1,1,2
20909,1170,3.13,Christyport,ND,Economics,University of Iowa,1,1,4
20910,1155,3.43,South Francesbury,PR,Nursing,University of Missouri-Columbia,5,1,3
20911,1100,4.0,Jermaineview,IN,Psychology,Bradley University,5,5,2
20912,1135,3.49,North Robin,NE,Business,Providence College,5,2,2
20913,1265,3.59,Parkerbury,WI,Computer Science,Rhodes College,3,3,1
20914,1105,2.9,Traceymouth,AS,Business,Western Washington University,1,4,1
20915,1127,3.05,Lake Johnnyborough,ME,Biology,Bethel University,2,2,2
20916,1015,3.53,West Jordanmouth,AZ,Biology,University of Jamestown,5,5,5
20917,1109,3.32,Pricebury,MN,Engineering,Oklahoma City University,1,5,2
20918,1120,3.8,Coopermouth,CO,Biology,Asbury University,3,5,4
20919,1210,3.17,North Justinmouth,AS,Art,Rhode Island School of Design,3,2,4
20920,1210,3.7,Lake Elizabeth,SD,Business,Centre College,3,1,4
20921,1120,3.8,North Christopher,HI,Biology,Asbury University,2,2,4
20922,1135,3.85,Port Dennis,VI,Art,Saint Anselm College,1,2,2
20923,1555,3.78,Danielchester,GU,Engineering,California Institute of Technology,1,1,3
20924,1135,2.87,Taylorberg,ID,Biology,Florida Southern College,2,3,1
20925,1410,3.85,Drakeview,WY,Economics,Georgia Institute of Technology-Main Campus,3,3,4
20926,1105,3.23,Lake Jacobborough,DE,Nursing,Carroll College,2,1,1
20927,1200,3.45,Christinaton,TX,Business,University of Vermont,4,2,5
20928,1113,3.61,Downsburgh,NV,Economics,University of Illinois Chicago,3,3,4
20929,1215,3.59,West Anthony,IN,Engineering,Baylor University,5,3,2
20930,1230,3.75,Port Brandi,MO,Computer Science,Martin Luther College,2,5,4
20931,1130,3.59,Griffintown,CT,Psychology,Louisiana State University and Agricultural & Mechanical College,3,5,2
20932,1164,2.94,East Jocelyn,ID,Engineering,Butler University,5,4,2
20933,1045,4.0,Cobbton,WA,Business,Albion College,1,3,1
20934,1033,3.24,Amandaside,RI,Computer Science,Lyon College,1,4,4
20935,1170,2.98,Ryantown,CA,Psychology,University of Iowa,4,1,3
20936,1145,3.11,Matthewborough,SC,Business,The University of Tennessee-Knoxville,3,2,4
20937,1285,3.32,New Elizabethton,AR,Psychology,George Washington University,2,2,5
20938,1190,2.79,West Amanda,DC,Engineering,Drexel University,3,1,1
20939,1110,2.95,Davidborough,WY,Nursing,Seattle Pacific University,3,3,2
20940,1175,3.52,Caitlinland,MS,Biology,Bentley University,3,4,5
20941,1135,3.47,West Jennifer,UT,Computer Science,Hope College,1,2,1
20942,1113,3.07,Parkfort,ME,Biology,University of Illinois Chicago,4,2,2
20943,1250,3.3,Goodwinburgh,MT,Nursing,Milwaukee School of Engineering,3,1,2
20944,1200,3.2,Port Matthew,PA,Engineering,Truman State University,5,4,2
20945,1405,2.87,Lake Donald,DE,Computer Science,University of California-Berkeley,4,5,5
20946,1210,3.37,South Vanessa,CA,Engineering,Rhode Island School of Design,1,2,5
20947,1470,2.89,Frankville,NH,Psychology,Brown University,1,5,4
20948,1140,2.73,Kyleside,PW,Biology,University of Missouri-Kansas City,3,2,5
20949,1220,3.4,West Kevinstad,TX,Business,University of Maryland-Baltimore County,1,5,4
20950,1145,2.72,East Kennethville,NJ,Engineering,Belmont University,2,4,5
20951,1145,3.16,Lopezville,WI,Computer Science,Coe College,5,2,5
20952,1160,3.12,Younghaven,CT,Psychology,Seton Hall University,5,4,3
20953,1095,2.49,New Tylerberg,DE,Psychology,University of New Hampshire-Main Campus,5,5,1
20954,1230,2.93,South Jamie,NV,Nursing,Martin Luther College,1,4,1
20955,1043,3.69,Masonshire,TN,Biology,Oklahoma Baptist University,5,5,3
20956,1160,2.4,Halechester,PR,Computer Science,DePauw University,4,5,1
20957,1080,4.0,Rothton,IL,Economics,Oklahoma Christian University,5,1,1
20958,1105,3.53,East Thomashaven,TN,Business,The University of Alabama,2,2,2
20959,1095,3.02,Rebeccaberg,LA,Biology,Saint Norbert College,2,4,1
20960,1105,3.58,West Brian,AR,Engineering,Montana Technological University,1,2,5
20961,1170,3.65,Stevenview,NJ,Biology,University of Delaware,3,1,3
20962,1245,2.85,South Morganfurt,KS,Business,Clemson University,3,5,2
20963,1210,3.12,West Rachelside,OH,Computer Science,New Jersey Institute of Technology,2,2,5
20964,1085,3.26,Simmonsbury,AZ,Art,Oklahoma State University-Main Campus,5,4,1
20965,1135,3.57,Seanmouth,WA,Psychology,Saint Anselm College,1,2,4
20966,1370,3.61,Sullivanville,GA,Computer Science,Barnard College,4,4,1
20967,1113,3.28,South Robert,KY,Business,University of Illinois Chicago,2,3,5
20968,1275,3.44,New Jennifer,SD,Computer Science,University of Florida,2,3,5
20969,1230,3.05,Lake William,ND,Art,Martin Luther College,5,5,3
20970,1085,4.0,New Kayla,NH,Business,Birmingham-Southern College,1,4,3
20971,1105,3.43,Lake Carla,MO,Economics,Eckerd College,5,4,2
20972,1160,3.48,Perryhaven,VI,Psychology,Seton Hall University,3,1,1
20973,1275,3.66,North Joann,MO,Computer Science,University of Florida,4,2,2
20974,1160,2.75,Ethanmouth,NM,Psychology,Seton Hall University,5,5,2
20975,1145,3.54,North Brittany,AZ,Art,Belmont University,1,1,2
20976,1130,3.0,East Johnnystad,NH,Engineering,Louisiana State University and Agricultural & Mechanical College,3,3,1
20977,1097,3.57,North Bryanstad,UT,Engineering,California Lutheran University,1,2,1
20978,1230,3.14,Browntown,WV,Business,Martin Luther College,2,5,5
20979,1275,3.55,West Lauren,ND,Business,University of Florida,1,3,4
20980,1050,3.13,Kimton,AL,Computer Science,Grace College and Theological Seminary,1,1,2
20981,1190,3.35,West Tracy,ID,Biology,University of Portland,5,2,4
20982,1105,3.03,West Ryanport,TN,Art,Montana Technological University,1,4,2
20983,1230,2.88,South Christineside,MI,Economics,Kettering University,4,4,1
20984,1105,3.55,Hebertport,FL,Nursing,Eckerd College,5,5,4
20985,1290,3.89,Lake Dawnhaven,CT,Business,Bucknell University,4,4,4
20986,1395,3.34,Lake Joshuafurt,MA,Nursing,Emory University,2,5,3
20987,1100,2.84,Lake Shelbymouth,AK,Art,Bradley University,4,1,2
20988,1113,3.72,Jasonborough,NY,Business,University of Illinois Chicago,4,1,2
20989,1210,3.28,Danielstad,NM,Economics,Rhode Island School of Design,1,1,2
20990,1105,3.3,Ashleyland,AS,Computer Science,Eckerd College,1,5,2
20991,1160,3.07,Cameronfort,MH,Business,DePauw University,2,5,4
20992,1495,3.05,Michelleville,OH,Computer Science,Princeton University,1,2,4
20993,1245,3.9,East Kathleen,WA,Computer Science,University of Washington-Seattle Campus,2,1,5
20994,1230,3.11,Johnsonport,MI,Nursing,Rutgers University-New Brunswick,5,4,2
20995,996,3.0,Lake Allenside,AR,Economics,Freed-Hardeman University,3,2,3
20996,1015,3.08,South Dana,NE,Art,University of Jamestown,2,4,5
20997,1095,3.36,Kristiview,VT,Economics,Saint Norbert College,3,4,3
20998,1125,3.77,Pettymouth,NJ,Business,Rowan University,2,4,3
20999,1145,2.96,New Nicole,AR,Biology,Belmont University,1,2,2
21000,1280,3.57,Trevinotown,ID,Nursing,Lewis & Clark College,4,5,5
21001,1145,2.87,Amandaport,NM,Psychology,Belmont University,4,2,5
21002,1140,3.55,East Bridget,NM,Engineering,University of Missouri-Kansas City,4,4,2
21003,1100,3.08,Randystad,TN,Art,University of Oregon,2,2,5
21004,1085,3.4,Amytown,MN,Art,Birmingham-Southern College,2,1,4
21005,1155,4.0,Porterbury,MI,Engineering,Marquette University,1,4,2
21006,1125,4.0,North Jonathanmouth,FM,Business,Rowan University,4,2,3
21007,1250,3.12,Saraborough,TN,Economics,Milwaukee School of Engineering,4,1,4
21008,1080,2.94,Calhounport,LA,Psychology,Oklahoma Christian University,3,2,2
21009,1195,3.53,Millsland,WA,Computer Science,Florida State University,2,2,1
21010,1085,3.43,Danielchester,OR,Business,University of Wyoming,4,1,2
21011,1190,3.08,North Coreyview,MI,Psychology,Drexel University,2,1,3
21012,1033,3.81,Michellestad,WY,Engineering,Lyon College,4,1,4
21013,1290,3.7,Port Troy,CO,Psychology,Bucknell University,5,3,5
21014,1195,2.93,Port Daniellemouth,FL,Computer Science,Florida State University,2,3,1
21015,1125,2.83,South Brian,UT,Art,Rowan University,2,4,1
21016,1205,3.37,Ralphhaven,MP,Biology,Gonzaga University,3,4,1
21017,1190,3.52,Seanfurt,WV,Psychology,Elon University,2,4,4
21018,1290,4.0,Lauramouth,TN,Business,Bucknell University,5,2,5
21019,1135,4.0,Davidville,MP,Biology,Appalachian State University,3,2,2
21020,1160,2.97,Owensfort,DC,Engineering,Wofford College,3,4,1
21021,1155,4.0,Kellytown,FM,Business,George Mason University,4,1,1
21022,1405,3.61,West Roger,KY,Biology,University of California-Berkeley,3,1,3
21023,1105,3.28,Donaldfurt,FM,Engineering,Montana Technological University,4,5,2
21024,1160,2.93,West Joy,LA,Economics,University of Cincinnati-Main Campus,2,3,5
21025,1275,3.99,Michaelside,MA,Engineering,University of Florida,1,3,1
21026,1085,3.84,Cristianfurt,FM,Computer Science,Birmingham-Southern College,4,1,3
21027,1230,4.0,Markbury,WI,Psychology,Martin Luther College,1,4,2
21028,1105,3.06,West Jameston,AK,Psychology,Eckerd College,5,1,2
21029,1155,3.53,New Christopher,PA,Nursing,Marquette University,2,4,4
21030,1315,3.62,South Allison,WY,Engineering,University of Minnesota-Twin Cities,2,1,1
21031,1555,3.45,North John,UT,Nursing,California Institute of Technology,5,1,4
21032,1105,3.83,Andersonborough,OH,Engineering,Westminster University,2,2,1
21033,1100,2.98,Martintown,DC,Biology,Harding University,2,1,4
21034,1255,3.29,New Meganborough,GU,Biology,United States Coast Guard Academy,2,1,3
21035,1155,3.49,South Elizabeth,PW,Economics,University of Missouri-Columbia,2,5,1
21036,1113,4.0,New Julia,VA,Engineering,University of Illinois Chicago,1,2,4
21037,1127,3.87,Marquezfurt,CO,Biology,Bethel University,3,1,5
21038,1160,2.88,Evansborough,WV,Psychology,DePauw University,5,4,1
21039,1510,3.52,Lake Drewbury,ID,Economics,Yale University,2,2,5
21040,1110,3.26,North Benjamin,GU,Art,Berea College,2,2,4
21041,1200,4.0,South Donaldfort,AZ,Art,Truman State University,5,5,4
21042,1230,3.25,Lindaton,AK,Economics,Martin Luther College,1,4,2
21043,1160,2.68,Spencerland,MD,Computer Science,DePauw University,4,5,3
21044,1245,4.0,Lake Brandyland,MO,Nursing,Clemson University,1,4,2
21045,1165,3.59,Carlsonville,MO,Computer Science,Creighton University,5,5,1
21046,1063,3.11,Port Charlesland,CT,Economics,Benedictine College,5,5,1
21047,1175,3.77,Port Anthonystad,TX,Engineering,Bentley University,5,1,4
21048,1375,4.0,New Bradleyside,TX,Psychology,Macalester College,4,1,5
21049,1145,3.27,North Alyssaside,WI,Economics,Coe College,3,4,3
21050,1210,3.95,Jonesland,AR,Psychology,New Jersey Institute of Technology,4,3,2
21051,1140,3.86,Port Anthonyfort,MI,Art,University of Missouri-Kansas City,2,4,4
21052,1270,4.0,Hollowayview,TX,Psychology,Babson College,3,1,2
21053,1160,3.39,Alecburgh,NV,Computer Science,DePauw University,4,2,3
21054,1135,4.0,Mcdanielside,OR,Business,Hope College,2,4,4
21055,1160,3.39,North Cherylview,LA,Economics,Wofford College,1,1,5
21056,1095,3.78,Gonzaleztown,HI,Art,College of Charleston,5,5,3
21057,1220,2.7,Coreyland,IA,Art,University of Maryland-Baltimore County,4,5,2
21058,1043,3.2,North Elizabethside,MD,Economics,Oklahoma Baptist University,4,3,4
21059,1150,2.64,Mendozaport,DE,Engineering,Arizona State University Campus Immersion,2,5,1
21060,1164,4.0,Michaelhaven,NJ,Biology,Butler University,3,1,3
21061,1085,3.4,Johnfurt,DC,Economics,Oklahoma State University-Main Campus,1,3,2
21062,1130,3.16,Rogersland,MD,Psychology,John Brown University,5,4,5
21063,1125,3.33,New Tiffanymouth,CT,Art,Rowan University,5,2,2
21064,1360,2.55,Jerrystad,WA,Biology,Boston College,5,5,3
21065,1475,3.47,Harrisview,SD,Nursing,Duke University,2,5,2
21066,1315,2.76,Hawkinsburgh,AR,Nursing,United States Air Force Academy,4,2,1
21067,1095,2.96,North Theresa,AR,Economics,Saint Norbert College,5,3,5
21068,1105,3.12,North Sarah,MA,Business,Eckerd College,4,2,4
21069,1085,3.66,Lake Angelachester,WA,Psychology,University of Wyoming,2,2,5
21070,1360,3.33,Valdezchester,NC,Art,William & Mary,3,4,4
21071,1500,3.68,Mckinneybury,IL,Computer Science,Columbia University in the City of New York,3,4,2
21072,1110,3.58,Martinezborough,NJ,Business,Berea College,2,1,1
21073,1458,3.41,Port Robinburgh,AZ,Art,Amherst College,5,2,1
21074,1215,2.71,West Russell,FM,Economics,Baylor University,3,5,4
21075,1210,3.23,Lake Jefferyton,PW,Psychology,University of Denver,3,3,1
21076,1155,3.95,Martinezstad,MD,Art,Christopher Newport University,2,4,2
21077,1127,3.61,Lake John,NV,Biology,Bethel University,1,1,4
21078,1165,3.29,East Joshuachester,AK,Nursing,Creighton University,4,4,1
21079,1205,3.52,New Christyfort,TN,Economics,Gonzaga University,4,2,4
21080,1245,3.15,Burtonmouth,VT,Business,Clemson University,3,2,2
21081,1182,2.83,South Tommy,MA,Biology,Clarkson University,3,4,1
21082,1205,2.74,South Stephanie,WY,Computer Science,Gonzaga University,5,4,3
21083,1155,3.08,West Diana,KY,Business,Maryland Institute College of Art,3,2,1
21084,996,3.35,Port Brittanybury,MD,Art,Freed-Hardeman University,4,3,4
21085,1150,3.62,Jaredland,MT,Nursing,Berry College,4,2,2
21086,1275,3.45,Lake Jonathanfurt,NY,Psychology,University of Florida,2,2,3
